Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,UHL2423,UHL2423,UHE3082,UHE3082,UHE3082,BCS3233,BCS3233,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
Sleep,Sleep,Sleep,Sleep,Sleep,Wake,Prep,Breakfast,Free,Free,Free,Free,Eat,Eat,Free,Free,Free,Free,Activity,Eat,Study,Study,Sleep,Sleep
